timestamp,substation,event_type,fault_code,load_MW
2025-04-27 21:52:37,Substation-6,Normal,,80.86
2025-04-27 22:21:37,Substation-7,Transformer Overheat,TR-210,158.27
2025-04-27 22:37:37,Substation-5,Overload,OL-799,75.72
2025-04-27 22:37:37,Substation-5,Frequency Drift,FD-112,114.02
2025-04-27 22:44:37,Substation-9,Normal,,156.4
2025-04-27 22:53:37,Substation-6,Normal,,65.12
2025-04-27 22:53:37,Substation-10,Transformer Overheat,TR-210,154.03
2025-04-27 22:55:37,Substation-10,Transformer Overheat,TR-210,83.23
2025-04-27 22:58:37,Substation-5,Normal,,140.56
2025-04-27 22:59:37,Substation-1,Normal,,132.89
2025-04-27 23:11:37,Substation-4,Normal,,50.58
2025-04-27 23:21:37,Substation-7,Overvoltage,OV-501,96.82
2025-04-27 23:23:37,Substation-3,Normal,,159.83
2025-04-27 23:27:37,Substation-8,Frequency Drift,FD-112,193.95
2025-04-27 23:28:37,Substation-2,Overvoltage,OV-501,182.44
2025-04-27 23:30:37,Substation-6,Normal,,51.96
2025-04-27 23:31:37,Substation-4,Normal,,107.24
2025-04-28 00:01:37,Substation-9,Frequency Drift,FD-112,146.56
2025-04-28 00:12:37,Substation-10,Undervoltage,UV-402,159.83
2025-04-28 00:23:37,Substation-8,Undervoltage,UV-402,122.67
2025-04-28 00:30:37,Substation-5,Line Fault,LF-388,163.06
2025-04-28 00:39:37,Substation-1,Normal,,99.25
2025-04-28 00:39:37,Substation-9,Normal,,190.46
2025-04-28 00:42:37,Substation-8,Breaker Tripped,BR-305,97.3
2025-04-28 00:50:37,Substation-1,Normal,,126.71
2025-04-28 00:51:37,Substation-9,Overvoltage,OV-501,119.26
2025-04-28 01:02:37,Substation-3,Normal,,99.72
2025-04-28 01:28:37,Substation-7,Overvoltage,OV-501,189.94
2025-04-28 01:41:37,Substation-7,Undervoltage,UV-402,63.19
2025-04-28 01:49:37,Substation-5,Undervoltage,UV-402,124.15
2025-04-28 01:50:37,Substation-1,Breaker Tripped,BR-305,122.28
2025-04-28 02:06:37,Substation-3,Line Fault,LF-388,190.68
2025-04-28 02:10:37,Substation-5,Transformer Overheat,TR-210,171.51
2025-04-28 02:17:37,Substation-8,Normal,,124.31
2025-04-28 02:26:37,Substation-4,Normal,,148.6
2025-04-28 02:39:37,Substation-6,Normal,,71.45
2025-04-28 03:16:37,Substation-1,Undervoltage,UV-402,112.23
2025-04-28 03:37:37,Substation-7,Breaker Tripped,BR-305,121.13
2025-04-28 03:38:37,Substation-5,Normal,,171.69
2025-04-28 03:44:37,Substation-6,Breaker Tripped,BR-305,52.09
2025-04-28 03:50:37,Substation-6,Normal,,131.24
2025-04-28 03:54:37,Substation-8,Normal,,86.85
2025-04-28 04:00:37,Substation-5,Normal,,134.06
2025-04-28 04:02:37,Substation-1,Normal,,198.37
2025-04-28 04:23:37,Substation-10,Line Fault,LF-388,160.55
2025-04-28 04:34:37,Substation-2,Overload,OL-799,115.59
2025-04-28 04:38:37,Substation-2,Normal,,176.6
2025-04-28 04:46:37,Substation-1,Normal,,162.84
2025-04-28 05:08:37,Substation-4,Undervoltage,UV-402,107.35
2025-04-28 05:20:37,Substation-5,Undervoltage,UV-402,79.47
2025-04-28 05:32:37,Substation-5,Breaker Tripped,BR-305,128.27
2025-04-28 05:34:37,Substation-5,Overload,OL-799,138.87
2025-04-28 05:38:37,Substation-6,Normal,,109.9
2025-04-28 05:50:37,Substation-1,Undervoltage,UV-402,115.45
2025-04-28 05:52:37,Substation-9,Normal,,149.29
2025-04-28 05:55:37,Substation-9,Normal,,66.51
2025-04-28 06:01:37,Substation-2,Frequency Drift,FD-112,108.64
2025-04-28 06:08:37,Substation-2,Overvoltage,OV-501,109.79
2025-04-28 06:17:37,Substation-5,Undervoltage,UV-402,175.74
2025-04-28 06:43:37,Substation-4,Overvoltage,OV-501,123.09
2025-04-28 06:57:37,Substation-5,Frequency Drift,FD-112,193.74
2025-04-28 07:12:37,Substation-9,Frequency Drift,FD-112,199.16
2025-04-28 07:12:37,Substation-9,Normal,,86.62
2025-04-28 07:29:37,Substation-5,Breaker Tripped,BR-305,165.15
2025-04-28 08:20:37,Substation-9,Undervoltage,UV-402,140.14
2025-04-28 08:22:37,Substation-8,Frequency Drift,FD-112,116.0
2025-04-28 08:34:37,Substation-4,Transformer Overheat,TR-210,172.43
2025-04-28 08:43:37,Substation-6,Transformer Overheat,TR-210,196.59
2025-04-28 08:46:37,Substation-8,Normal,,69.16
2025-04-28 08:51:37,Substation-6,Line Fault,LF-388,92.5
2025-04-28 08:51:37,Substation-3,Line Fault,LF-388,110.08
2025-04-28 08:52:37,Substation-1,Breaker Tripped,BR-305,133.78
2025-04-28 09:06:37,Substation-2,Undervoltage,UV-402,181.02
2025-04-28 09:09:37,Substation-2,Normal,,125.39
2025-04-28 09:25:37,Substation-9,Line Fault,LF-388,77.79
2025-04-28 09:25:37,Substation-6,Frequency Drift,FD-112,160.79
2025-04-28 09:35:37,Substation-10,Overvoltage,OV-501,158.76
2025-04-28 09:50:37,Substation-5,Overvoltage,OV-501,193.98
2025-04-28 10:07:37,Substation-6,Line Fault,LF-388,108.56
2025-04-28 10:13:37,Substation-4,Normal,,56.5
2025-04-28 10:16:37,Substation-3,Normal,,159.27
2025-04-28 10:26:37,Substation-1,Overvoltage,OV-501,85.88
2025-04-28 10:40:37,Substation-3,Breaker Tripped,BR-305,158.25
2025-04-28 10:42:37,Substation-7,Overload,OL-799,137.06
2025-04-28 11:09:37,Substation-7,Normal,,165.5
2025-04-28 11:17:37,Substation-7,Overvoltage,OV-501,189.57
2025-04-28 11:19:37,Substation-10,Normal,,159.08
2025-04-28 11:24:37,Substation-4,Line Fault,LF-388,105.78
2025-04-28 11:33:37,Substation-8,Frequency Drift,FD-112,188.41
2025-04-28 11:34:37,Substation-7,Undervoltage,UV-402,110.5
2025-04-28 11:38:37,Substation-10,Normal,,141.88
2025-04-28 11:41:37,Substation-10,Normal,,97.25
2025-04-28 11:43:37,Substation-8,Normal,,128.81
2025-04-28 11:54:37,Substation-4,Normal,,175.32
2025-04-28 12:26:37,Substation-8,Normal,,183.12
2025-04-28 12:27:37,Substation-2,Overvoltage,OV-501,101.17
2025-04-28 12:40:37,Substation-6,Normal,,55.78
2025-04-28 12:43:37,Substation-10,Normal,,149.36
2025-04-28 13:01:37,Substation-5,Overload,OL-799,133.76
2025-04-28 13:11:37,Substation-3,Normal,,193.49
2025-04-28 13:19:37,Substation-4,Breaker Tripped,BR-305,150.74
2025-04-28 13:29:37,Substation-10,Overload,OL-799,82.77
2025-04-28 13:38:37,Substation-8,Normal,,198.14
2025-04-28 13:44:37,Substation-4,Overload,OL-799,161.58
2025-04-28 13:51:37,Substation-7,Overvoltage,OV-501,141.68
2025-04-28 14:00:37,Substation-6,Normal,,146.52
2025-04-28 14:01:37,Substation-4,Normal,,173.06
2025-04-28 14:23:37,Substation-5,Frequency Drift,FD-112,166.02
2025-04-28 14:24:37,Substation-8,Line Fault,LF-388,87.67
2025-04-28 14:26:37,Substation-10,Normal,,97.74
2025-04-28 14:47:37,Substation-8,Line Fault,LF-388,147.45
2025-04-28 14:49:37,Substation-3,Breaker Tripped,BR-305,142.16
2025-04-28 15:04:37,Substation-5,Undervoltage,UV-402,161.16
2025-04-28 15:10:37,Substation-9,Undervoltage,UV-402,67.91
2025-04-28 15:37:37,Substation-4,Normal,,112.71
2025-04-28 15:47:37,Substation-6,Transformer Overheat,TR-210,194.46
2025-04-28 16:02:37,Substation-2,Undervoltage,UV-402,123.82
2025-04-28 16:34:37,Substation-7,Normal,,126.61
2025-04-28 16:42:37,Substation-6,Overload,OL-799,143.96
2025-04-28 16:46:37,Substation-5,Transformer Overheat,TR-210,115.62
2025-04-28 16:56:37,Substation-3,Frequency Drift,FD-112,198.94
2025-04-28 17:18:37,Substation-6,Undervoltage,UV-402,169.65
2025-04-28 17:30:37,Substation-3,Normal,,191.87
2025-04-28 17:33:37,Substation-9,Normal,,107.54
2025-04-28 18:22:37,Substation-8,Normal,,95.05
2025-04-28 18:27:37,Substation-6,Normal,,66.48
2025-04-28 18:57:37,Substation-7,Normal,,181.06
2025-04-28 18:57:37,Substation-3,Transformer Overheat,TR-210,52.92
2025-04-28 18:58:37,Substation-3,Line Fault,LF-388,50.46
2025-04-28 19:05:37,Substation-3,Normal,,56.02
2025-04-28 19:44:37,Substation-9,Undervoltage,UV-402,106.92
2025-04-28 19:47:37,Substation-4,Normal,,143.83
2025-04-28 19:52:37,Substation-7,Breaker Tripped,BR-305,132.44
2025-04-28 19:53:37,Substation-2,Normal,,182.43
2025-04-28 20:30:37,Substation-6,Normal,,65.57
2025-04-28 20:34:37,Substation-2,Frequency Drift,FD-112,95.6
2025-04-28 20:46:37,Substation-2,Normal,,144.77
2025-04-28 20:51:37,Substation-6,Line Fault,LF-388,170.69
2025-04-28 20:57:37,Substation-8,Breaker Tripped,BR-305,123.89
2025-04-28 21:10:37,Substation-1,Transformer Overheat,TR-210,151.44
2025-04-28 21:24:37,Substation-2,Transformer Overheat,TR-210,144.17
2025-04-28 21:29:37,Substation-10,Normal,,91.41
2025-04-28 21:36:37,Substation-7,Normal,,64.24
2025-04-28 21:58:37,Substation-4,Normal,,60.31
2025-04-28 22:18:37,Substation-4,Normal,,155.82
2025-04-28 22:18:37,Substation-9,Breaker Tripped,BR-305,124.47
2025-04-28 22:51:37,Substation-1,Undervoltage,UV-402,85.38
2025-04-28 22:52:37,Substation-4,Normal,,141.61
2025-04-28 22:53:37,Substation-7,Normal,,162.07
2025-04-28 22:55:37,Substation-5,Breaker Tripped,BR-305,157.42
2025-04-28 23:02:37,Substation-1,Normal,,65.85
2025-04-28 23:08:37,Substation-5,Normal,,122.0
2025-04-28 23:11:37,Substation-5,Overvoltage,OV-501,123.23
2025-04-28 23:26:37,Substation-2,Normal,,127.52
2025-04-28 23:28:37,Substation-4,Normal,,86.16
2025-04-28 23:37:37,Substation-5,Line Fault,LF-388,197.48
2025-04-28 23:43:37,Substation-2,Breaker Tripped,BR-305,121.46
2025-04-28 23:55:37,Substation-1,Overload,OL-799,66.25
2025-04-28 23:56:37,Substation-10,Frequency Drift,FD-112,153.41
2025-04-29 00:08:37,Substation-8,Normal,,181.46
2025-04-29 00:10:37,Substation-9,Frequency Drift,FD-112,190.15
2025-04-29 00:51:37,Substation-8,Normal,,185.98
2025-04-29 00:54:37,Substation-1,Transformer Overheat,TR-210,127.12
2025-04-29 00:55:37,Substation-2,Breaker Tripped,BR-305,136.44
2025-04-29 01:11:37,Substation-2,Line Fault,LF-388,82.12
2025-04-29 01:20:37,Substation-6,Frequency Drift,FD-112,124.64
2025-04-29 01:29:37,Substation-3,Transformer Overheat,TR-210,128.04
2025-04-29 01:36:37,Substation-9,Normal,,116.21
2025-04-29 01:38:37,Substation-3,Frequency Drift,FD-112,66.57
2025-04-29 01:46:37,Substation-5,Breaker Tripped,BR-305,146.77
2025-04-29 01:47:37,Substation-9,Normal,,84.66
2025-04-29 01:59:37,Substation-9,Normal,,108.16
2025-04-29 02:02:37,Substation-4,Normal,,186.85
2025-04-29 02:03:37,Substation-1,Line Fault,LF-388,162.42
2025-04-29 02:08:37,Substation-4,Normal,,65.6
2025-04-29 02:10:37,Substation-3,Line Fault,LF-388,198.69
2025-04-29 02:16:37,Substation-9,Breaker Tripped,BR-305,89.58
2025-04-29 02:16:37,Substation-2,Frequency Drift,FD-112,186.71
2025-04-29 02:16:37,Substation-4,Undervoltage,UV-402,149.58
2025-04-29 02:23:37,Substation-1,Undervoltage,UV-402,169.51
2025-04-29 02:45:37,Substation-10,Frequency Drift,FD-112,62.16
2025-04-29 02:48:37,Substation-3,Transformer Overheat,TR-210,53.97
2025-04-29 02:51:37,Substation-1,Breaker Tripped,BR-305,171.17
2025-04-29 02:51:37,Substation-6,Normal,,129.64
2025-04-29 02:52:37,Substation-1,Normal,,91.21
2025-04-29 03:31:37,Substation-10,Normal,,158.8
2025-04-29 03:35:37,Substation-9,Normal,,140.88
2025-04-29 03:42:37,Substation-3,Line Fault,LF-388,189.5
2025-04-29 03:51:37,Substation-2,Normal,,184.57
2025-04-29 04:07:37,Substation-10,Normal,,195.26
2025-04-29 04:38:37,Substation-8,Normal,,67.85
2025-04-29 04:48:37,Substation-7,Normal,,162.51
2025-04-29 05:00:37,Substation-8,Transformer Overheat,TR-210,142.15
2025-04-29 05:07:37,Substation-9,Breaker Tripped,BR-305,82.99
2025-04-29 05:16:37,Substation-9,Overvoltage,OV-501,167.52
2025-04-29 05:20:37,Substation-4,Normal,,129.35
2025-04-29 05:47:37,Substation-6,Normal,,56.03
2025-04-29 05:51:37,Substation-2,Breaker Tripped,BR-305,93.53
2025-04-29 05:59:37,Substation-2,Transformer Overheat,TR-210,115.67
2025-04-29 06:04:37,Substation-1,Normal,,116.23
2025-04-29 06:04:37,Substation-4,Overload,OL-799,158.96
2025-04-29 06:15:37,Substation-9,Line Fault,LF-388,128.71
2025-04-29 06:52:37,Substation-2,Undervoltage,UV-402,114.83
2025-04-29 06:53:37,Substation-5,Overvoltage,OV-501,92.29
2025-04-29 07:03:37,Substation-4,Normal,,75.38
2025-04-29 07:26:37,Substation-8,Normal,,113.52
2025-04-29 07:31:37,Substation-1,Overvoltage,OV-501,75.27
2025-04-29 07:42:37,Substation-8,Undervoltage,UV-402,105.4
2025-04-29 08:04:37,Substation-8,Normal,,193.4
2025-04-29 08:05:37,Substation-3,Normal,,183.39
2025-04-29 08:06:37,Substation-2,Normal,,150.14
2025-04-29 08:12:37,Substation-1,Normal,,129.53
2025-04-29 08:24:37,Substation-2,Normal,,60.12
2025-04-29 09:07:37,Substation-1,Normal,,91.24
2025-04-29 09:12:37,Substation-9,Normal,,73.27
2025-04-29 09:15:37,Substation-8,Normal,,105.53
2025-04-29 09:25:37,Substation-9,Line Fault,LF-388,74.08
2025-04-29 09:50:37,Substation-4,Frequency Drift,FD-112,87.74
2025-04-29 10:17:37,Substation-2,Normal,,123.72
2025-04-29 10:19:37,Substation-2,Normal,,166.76
2025-04-29 10:27:37,Substation-5,Normal,,96.05
2025-04-29 10:37:37,Substation-2,Normal,,103.71
2025-04-29 10:49:37,Substation-7,Breaker Tripped,BR-305,62.29
2025-04-29 11:01:37,Substation-1,Normal,,90.76
2025-04-29 11:36:37,Substation-5,Breaker Tripped,BR-305,95.76
2025-04-29 11:51:37,Substation-5,Line Fault,LF-388,137.66
2025-04-29 11:55:37,Substation-5,Normal,,56.63
2025-04-29 12:00:37,Substation-2,Overload,OL-799,160.47
2025-04-29 12:03:37,Substation-5,Normal,,123.19
2025-04-29 12:09:37,Substation-7,Overvoltage,OV-501,67.81
2025-04-29 12:49:37,Substation-2,Overvoltage,OV-501,56.47
2025-04-29 12:53:37,Substation-8,Transformer Overheat,TR-210,114.93
2025-04-29 12:54:37,Substation-1,Frequency Drift,FD-112,79.1
2025-04-29 13:00:37,Substation-7,Breaker Tripped,BR-305,153.31
2025-04-29 13:00:37,Substation-10,Breaker Tripped,BR-305,61.81
2025-04-29 13:01:37,Substation-7,Normal,,148.8
2025-04-29 13:02:37,Substation-3,Frequency Drift,FD-112,111.62
2025-04-29 13:08:37,Substation-9,Normal,,101.52
2025-04-29 13:17:37,Substation-9,Normal,,192.62
2025-04-29 13:56:37,Substation-10,Normal,,121.8
2025-04-29 14:16:37,Substation-4,Overload,OL-799,101.05
2025-04-29 14:34:37,Substation-5,Line Fault,LF-388,64.93
2025-04-29 14:55:37,Substation-5,Normal,,131.13
2025-04-29 14:58:37,Substation-7,Undervoltage,UV-402,177.53
2025-04-29 15:02:37,Substation-9,Overvoltage,OV-501,137.52
2025-04-29 15:25:37,Substation-7,Normal,,137.92
2025-04-29 15:32:37,Substation-4,Transformer Overheat,TR-210,188.65
2025-04-29 15:40:37,Substation-6,Line Fault,LF-388,116.38
2025-04-29 15:41:37,Substation-7,Overvoltage,OV-501,125.04
2025-04-29 15:46:37,Substation-6,Undervoltage,UV-402,181.38
2025-04-29 15:49:37,Substation-8,Breaker Tripped,BR-305,166.68
2025-04-29 15:57:37,Substation-8,Normal,,166.46
2025-04-29 15:58:37,Substation-9,Normal,,126.18
2025-04-29 16:01:37,Substation-3,Normal,,170.96
2025-04-29 16:02:37,Substation-3,Transformer Overheat,TR-210,138.19
2025-04-29 16:17:37,Substation-4,Line Fault,LF-388,142.76
2025-04-29 16:26:37,Substation-5,Line Fault,LF-388,128.61
2025-04-29 16:43:37,Substation-5,Breaker Tripped,BR-305,137.36
2025-04-29 16:52:37,Substation-10,Normal,,166.93
2025-04-29 16:54:37,Substation-8,Transformer Overheat,TR-210,68.09
2025-04-29 17:04:37,Substation-9,Overvoltage,OV-501,149.9
2025-04-29 17:10:37,Substation-9,Breaker Tripped,BR-305,64.73
2025-04-29 17:23:37,Substation-4,Normal,,134.64
2025-04-29 17:24:37,Substation-8,Transformer Overheat,TR-210,133.24
2025-04-29 17:27:37,Substation-10,Normal,,107.28
2025-04-29 17:30:37,Substation-10,Overvoltage,OV-501,155.7
2025-04-29 17:39:37,Substation-2,Normal,,99.96
2025-04-29 18:03:37,Substation-8,Overvoltage,OV-501,137.53
2025-04-29 18:05:37,Substation-6,Normal,,51.43
2025-04-29 18:08:37,Substation-7,Overvoltage,OV-501,154.35
2025-04-29 18:55:37,Substation-2,Normal,,153.42
2025-04-29 19:57:37,Substation-4,Transformer Overheat,TR-210,129.72
2025-04-29 20:00:37,Substation-5,Normal,,192.96
2025-04-29 20:03:37,Substation-4,Normal,,179.82
2025-04-29 20:08:37,Substation-8,Undervoltage,UV-402,141.62
2025-04-29 20:16:37,Substation-2,Normal,,62.8
2025-04-29 20:18:37,Substation-8,Breaker Tripped,BR-305,174.16
2025-04-29 20:22:37,Substation-8,Normal,,84.26
2025-04-29 20:52:37,Substation-6,Frequency Drift,FD-112,118.61
2025-04-29 21:08:37,Substation-4,Line Fault,LF-388,76.54
2025-04-29 21:27:37,Substation-6,Transformer Overheat,TR-210,75.69
2025-04-29 21:30:37,Substation-6,Undervoltage,UV-402,88.15
2025-04-29 22:06:37,Substation-2,Transformer Overheat,TR-210,126.88
2025-04-29 22:19:37,Substation-10,Overvoltage,OV-501,117.57
2025-04-29 22:25:37,Substation-3,Breaker Tripped,BR-305,158.65
2025-04-29 22:36:37,Substation-7,Line Fault,LF-388,178.1
2025-04-29 22:38:37,Substation-10,Frequency Drift,FD-112,123.25
2025-04-29 22:46:37,Substation-10,Normal,,184.8
2025-04-29 22:49:37,Substation-3,Undervoltage,UV-402,52.83
2025-04-29 23:12:37,Substation-1,Normal,,74.55
2025-04-29 23:13:37,Substation-8,Normal,,64.92
2025-04-29 23:18:37,Substation-5,Normal,,150.97
2025-04-29 23:23:37,Substation-1,Frequency Drift,FD-112,193.04
2025-04-29 23:47:37,Substation-2,Normal,,182.94
2025-04-30 00:08:37,Substation-4,Breaker Tripped,BR-305,198.45
2025-04-30 00:21:37,Substation-7,Normal,,102.4
2025-04-30 00:29:37,Substation-8,Overvoltage,OV-501,73.52
2025-04-30 00:34:37,Substation-1,Overload,OL-799,193.92
2025-04-30 00:39:37,Substation-10,Line Fault,LF-388,143.5
2025-04-30 00:43:37,Substation-5,Line Fault,LF-388,54.05
2025-04-30 00:50:37,Substation-4,Normal,,147.2
2025-04-30 01:08:37,Substation-7,Breaker Tripped,BR-305,109.79
2025-04-30 01:34:37,Substation-9,Line Fault,LF-388,61.26
2025-04-30 01:46:37,Substation-10,Normal,,102.04
2025-04-30 01:57:37,Substation-9,Breaker Tripped,BR-305,152.57
2025-04-30 02:05:37,Substation-9,Line Fault,LF-388,153.99
2025-04-30 02:14:37,Substation-3,Normal,,122.98
2025-04-30 02:14:37,Substation-5,Normal,,110.98
2025-04-30 02:23:37,Substation-5,Normal,,95.5
2025-04-30 02:28:37,Substation-7,Normal,,146.12
2025-04-30 02:29:37,Substation-3,Overvoltage,OV-501,134.85
2025-04-30 02:35:37,Substation-1,Overvoltage,OV-501,138.64
2025-04-30 02:43:37,Substation-8,Transformer Overheat,TR-210,93.96
2025-04-30 03:01:37,Substation-6,Normal,,80.3
2025-04-30 03:13:37,Substation-7,Normal,,69.64
2025-04-30 03:18:37,Substation-6,Breaker Tripped,BR-305,53.66
2025-04-30 03:21:37,Substation-10,Normal,,130.74
2025-04-30 03:24:37,Substation-7,Line Fault,LF-388,189.05
2025-04-30 03:32:37,Substation-10,Line Fault,LF-388,111.51
2025-04-30 03:34:37,Substation-7,Normal,,163.12
2025-04-30 03:44:37,Substation-2,Normal,,150.0
2025-04-30 03:47:37,Substation-3,Normal,,147.68
2025-04-30 03:51:37,Substation-3,Transformer Overheat,TR-210,83.4
2025-04-30 03:53:37,Substation-6,Normal,,121.79
2025-04-30 04:03:37,Substation-3,Normal,,157.26
2025-04-30 04:03:37,Substation-7,Line Fault,LF-388,186.01
2025-04-30 04:13:37,Substation-1,Normal,,129.06
2025-04-30 04:25:37,Substation-8,Overvoltage,OV-501,61.04
2025-04-30 04:32:37,Substation-7,Normal,,62.72
2025-04-30 04:54:37,Substation-6,Overvoltage,OV-501,197.81
2025-04-30 05:04:37,Substation-7,Normal,,116.68
2025-04-30 05:07:37,Substation-9,Normal,,91.5
2025-04-30 05:13:37,Substation-3,Undervoltage,UV-402,53.34
2025-04-30 05:23:37,Substation-3,Overvoltage,OV-501,88.99
2025-04-30 05:33:37,Substation-1,Undervoltage,UV-402,86.01
2025-04-30 05:35:37,Substation-6,Overvoltage,OV-501,70.53
2025-04-30 05:41:37,Substation-7,Normal,,167.4
2025-04-30 05:41:37,Substation-4,Normal,,168.79
2025-04-30 05:42:37,Substation-1,Normal,,116.12
2025-04-30 05:44:37,Substation-6,Frequency Drift,FD-112,90.1
2025-04-30 05:44:37,Substation-3,Normal,,122.34
2025-04-30 06:02:37,Substation-7,Undervoltage,UV-402,183.14
2025-04-30 06:07:37,Substation-10,Breaker Tripped,BR-305,103.48
2025-04-30 06:13:37,Substation-5,Line Fault,LF-388,67.82
2025-04-30 06:29:37,Substation-5,Normal,,102.93
2025-04-30 06:30:37,Substation-3,Undervoltage,UV-402,97.16
2025-04-30 06:31:37,Substation-8,Normal,,158.48
2025-04-30 06:41:37,Substation-2,Overload,OL-799,195.77
2025-04-30 07:20:37,Substation-8,Undervoltage,UV-402,134.43
2025-04-30 07:55:37,Substation-10,Normal,,196.36
2025-04-30 08:21:37,Substation-7,Overload,OL-799,65.58
2025-04-30 08:36:37,Substation-10,Normal,,164.7
2025-04-30 08:44:37,Substation-9,Frequency Drift,FD-112,86.17
2025-04-30 08:54:37,Substation-8,Overvoltage,OV-501,118.3
2025-04-30 08:54:37,Substation-2,Undervoltage,UV-402,52.73
2025-04-30 08:57:37,Substation-6,Normal,,51.8
2025-04-30 08:58:37,Substation-7,Line Fault,LF-388,128.04
2025-04-30 10:05:37,Substation-9,Normal,,165.25
2025-04-30 10:34:37,Substation-1,Overvoltage,OV-501,151.33
2025-04-30 10:41:37,Substation-4,Line Fault,LF-388,154.17
2025-04-30 10:47:37,Substation-5,Normal,,76.08
2025-04-30 11:00:37,Substation-1,Normal,,78.5
2025-04-30 11:04:37,Substation-9,Normal,,50.95
2025-04-30 11:06:37,Substation-10,Line Fault,LF-388,109.38
2025-04-30 11:34:37,Substation-8,Normal,,107.46
2025-04-30 11:46:37,Substation-9,Overload,OL-799,111.37
2025-04-30 12:12:37,Substation-3,Overload,OL-799,123.96
2025-04-30 12:33:37,Substation-5,Undervoltage,UV-402,75.89
2025-04-30 12:35:37,Substation-3,Transformer Overheat,TR-210,178.01
2025-04-30 12:58:37,Substation-6,Normal,,183.66
2025-04-30 13:01:37,Substation-4,Normal,,87.41
2025-04-30 13:03:37,Substation-1,Normal,,150.49
2025-04-30 13:23:37,Substation-8,Undervoltage,UV-402,96.88
2025-04-30 13:34:37,Substation-9,Normal,,85.83
2025-04-30 13:47:37,Substation-8,Overvoltage,OV-501,100.28
2025-04-30 14:42:37,Substation-3,Breaker Tripped,BR-305,154.3
2025-04-30 14:43:37,Substation-9,Undervoltage,UV-402,125.13
2025-04-30 15:14:37,Substation-8,Frequency Drift,FD-112,74.97
2025-04-30 15:17:37,Substation-10,Normal,,91.5
2025-04-30 15:18:37,Substation-10,Overvoltage,OV-501,97.42
2025-04-30 15:25:37,Substation-5,Overvoltage,OV-501,198.23
2025-04-30 15:39:37,Substation-10,Line Fault,LF-388,191.28
2025-04-30 15:44:37,Substation-7,Line Fault,LF-388,91.41
2025-04-30 15:48:37,Substation-6,Normal,,114.07
2025-04-30 16:06:37,Substation-4,Overload,OL-799,179.08
2025-04-30 16:10:37,Substation-10,Normal,,184.82
2025-04-30 16:36:37,Substation-9,Undervoltage,UV-402,165.01
2025-04-30 16:48:37,Substation-1,Breaker Tripped,BR-305,109.48
2025-04-30 17:22:37,Substation-7,Undervoltage,UV-402,51.07
2025-04-30 17:46:37,Substation-8,Normal,,82.7
2025-04-30 17:48:37,Substation-8,Overvoltage,OV-501,184.91
2025-04-30 17:57:37,Substation-1,Normal,,140.14
2025-04-30 18:32:37,Substation-10,Line Fault,LF-388,146.35
2025-04-30 18:40:37,Substation-8,Normal,,109.47
2025-04-30 19:30:37,Substation-3,Normal,,164.06
2025-04-30 19:55:37,Substation-5,Undervoltage,UV-402,64.87
2025-04-30 19:58:37,Substation-9,Breaker Tripped,BR-305,186.82
2025-04-30 20:26:37,Substation-1,Overvoltage,OV-501,100.32
2025-04-30 20:34:37,Substation-8,Overvoltage,OV-501,68.21
2025-04-30 20:51:37,Substation-10,Frequency Drift,FD-112,66.65
2025-04-30 20:52:37,Substation-9,Overvoltage,OV-501,52.35
2025-04-30 20:57:37,Substation-10,Breaker Tripped,BR-305,156.95
2025-04-30 20:57:37,Substation-8,Normal,,160.68
2025-04-30 21:14:37,Substation-7,Normal,,110.43
2025-04-30 21:36:37,Substation-5,Line Fault,LF-388,145.65
2025-04-30 21:56:37,Substation-1,Normal,,199.62
2025-04-30 22:00:37,Substation-8,Breaker Tripped,BR-305,71.09
2025-04-30 22:00:37,Substation-1,Normal,,86.23
2025-04-30 22:03:37,Substation-6,Normal,,193.67
2025-04-30 22:11:37,Substation-10,Breaker Tripped,BR-305,50.81
2025-04-30 22:20:37,Substation-1,Normal,,67.18
2025-04-30 22:24:37,Substation-3,Overvoltage,OV-501,181.54
2025-04-30 22:24:37,Substation-7,Line Fault,LF-388,59.38
2025-04-30 22:48:37,Substation-5,Frequency Drift,FD-112,110.51
2025-04-30 22:53:37,Substation-9,Normal,,99.0
2025-04-30 23:01:37,Substation-9,Normal,,128.09
2025-04-30 23:06:37,Substation-9,Overload,OL-799,169.74
2025-04-30 23:11:37,Substation-5,Frequency Drift,FD-112,174.42
2025-04-30 23:18:37,Substation-8,Line Fault,LF-388,71.03
2025-04-30 23:23:37,Substation-1,Breaker Tripped,BR-305,170.75
2025-04-30 23:32:37,Substation-6,Frequency Drift,FD-112,114.96
2025-04-30 23:51:37,Substation-9,Transformer Overheat,TR-210,57.26
2025-04-30 23:55:37,Substation-8,Normal,,113.14
2025-05-01 00:07:37,Substation-8,Overvoltage,OV-501,66.38
2025-05-01 00:13:37,Substation-1,Overvoltage,OV-501,165.82
2025-05-01 00:36:37,Substation-10,Transformer Overheat,TR-210,130.27
2025-05-01 01:06:37,Substation-5,Breaker Tripped,BR-305,100.61
2025-05-01 01:16:37,Substation-6,Normal,,58.03
2025-05-01 01:42:37,Substation-5,Frequency Drift,FD-112,145.07
2025-05-01 01:52:37,Substation-10,Overvoltage,OV-501,119.45
2025-05-01 01:54:37,Substation-10,Undervoltage,UV-402,144.64
2025-05-01 02:03:37,Substation-5,Overvoltage,OV-501,96.03
2025-05-01 02:09:37,Substation-5,Normal,,79.1
